bom_id,title,total_gross,theaters,release_date,year
rl2975368705,Howl,"$617,334",29,Sep 24,2010
rl1919059457,Mesrine Part 1: Killer Instinct,"$551,697",34,Aug 27,2010
rl3177219585,Mademoiselle Chambon,"$531,685",16,May 28,2010
rl1534035457,The Salvation Poem,"$914,818",30,Aug 27,2010
rl3093333505,Made in Dagenham,"$1,095,369",89,Nov 19,2010
rl2657781249,Rabbit Hole,"$2,229,058",131,Dec 17,2010
rl3178268161,Somewhere,"$1,785,645",83,Dec 22,2010
rl2860090881,Vision,"$435,274",17,Oct 13,2010
rl593593857,The Little Traitor,"$402,088",5,Oct 23,2010
rl759399937,All Good Things,"$582,024",35,Dec 3,2010
rl509314561,If You Are the One 2,"$426,894",21,Dec 24,2010
rl3849618945,Tiny Furniture,"$391,674",21,Nov 12,2010
rl1935836673,Mesrine Part 2: Public Enemy #1,"$275,387",31,Sep 3,2010
rl2958853633,Kings of Pastry,"$336,386",10,Sep 15,2010
rl511411713,White Material,"$304,020",21,Nov 19,2010
rl2790426113,Four Lions,"$304,616",18,Nov 5,2010
rl3967124993,The Tempest,"$277,943",21,Dec 10,2010
rl1013810689,Rare Exports,"$236,347",21,Dec 3,2010
rl1599636993,House,"$209,765",7,Jan 15,2010
rl2907211265,Casino Jack,"$1,042,959",60,Dec 17,2010
rl558532097,Client 9: The Rise and Fall of Eliot Spitzer,"$189,416",17,Nov 5,2010
rl2287306241,Genius Within: The Inner Life of Glenn Gould,"$167,508",9,Sep 10,2010
rl56919553,My Dog Tulip,"$246,574",5,Sep 1,2010
rl1380812289,The Cremaster Cycle,"$151,239",2,Apr 9,2010
rl138839553,Blue Valentine,"$9,706,328",450,Dec 29,2010
rl1363707393,Carlos,"$145,526",7,Oct 15,2010
rl2104395265,See What I'm Saying: The Deaf Entertainers Documentary,"$118,206",21,Mar 19,2010
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2010
rl259556865,Waste Land,"$187,716",8,Oct 29,2010
rl172852737,Country Strong,"$20,218,921","1,441",Dec 22,2010
rl2136704513,The Illusionist,"$2,231,474",206,Dec 25,2010
rl2069071361,Feed the Fish,"$101,170",4,Apr 23,2010
rl323126785,Another Year,"$3,205,706",236,Dec 29,2010
rl3293545985,Dogtooth,"$110,248",5,Jun 25,2010
rl4117530113,Rosencrantz and Guildenstern Are Undead,"$71,007",4,Jun 4,2010
rl2756281857,Budrus,"$68,353",4,Oct 8,2010
rl2841871873,Marwencol,"$112,036",6,Oct 8,2010
rl3074459137,Aftershock,"$62,962",25,Oct 29,2010
rl3913319937,Alamar,"$61,613",3,Jul 14,2010
rl3563030017,Le Amiche,"$68,167",1,Jun 18,2010
rl242386433,Strange Powers: Stephin Merritt and the Magnetic Fields,"$68,719",5,Oct 27,2010
rl493323777,Night Catches Us,"$76,185",9,Dec 3,2010
rl2323023361,Undertow,"$108,620",3,Sep 17,2010
rl4098983425,Enemies of the People,"$73,171",6,Jul 30,2010
rl425625089,The Legend of Pale Male,"$38,083",4,Nov 24,2010
rl843548161,Bhutto,"$100,202",4,Dec 3,2010
rl3078325761,William S. Burroughs: A Man Within,"$46,380",4,Nov 17,2010
rl2001765889,Every Man for Himself,"$47,262",2,Nov 12,2010
rl2688714241,Around a Small Mountain,"$33,216",3,Jul 9,2010
rl3665266177,Terkel in Trouble,"$40,385",4,Oct 15,2010
rl2187036161,Henri-Georges Clouzot's Inferno,"$25,489",3,Jul 16,2010
rl1987020289,Saint Misbehavin': The Wavy Gravy Movie,"$29,893",3,Dec 3,2010
rl3797386753,Guy and Madeline on a Park Bench,"$35,556",5,Nov 5,2010
rl863012353,Small Change,"$38,296",2,Nov 24,2010
rl1668122113,Red Hill,"$21,087",5,Nov 5,2010
rl1483179521,Nine Nation Animation,"$38,382",2,Sep 29,2010
rl3344926209,Le combat dans l'île,"$50,039",1,Jun 12,2010
rl1064404481,Shoah,"$20,175",1,Dec 10,2010
rl2724759041,Picture Me,"$12,008",1,Sep 17,2010
rl3178857985,Violet Tendencies,"$13,304",1,Nov 5,2010
rl3697444353,Mississippi Mermaid,"$33,216",1,Jul 10,2010
rl4100883969,Shanghai Red,"$30,353",3,Feb 12,2010
rl2641528321,Summer Wars,"$80,768",11,Dec 24,2010
rl2926937601,The Taqwacores,"$11,445",2,Oct 22,2010
rl3175712257,Brutal Beauty: Tales of the Rose City Rollers,"$9,677",2,Jan 8,2010
rl1952810497,Monsieur Verdoux,"$64,636",2,Mar 14,2010
rl1550419457,Oy Vey! My Son Is Gay!!,"$89,507",5,Dec 24,2010
rl2555020801,Come Undone,"$10,035",2,Dec 3,2010
rl3598353921,Zenith,"$7,862",4,Oct 1,2010
rl141723137,The Strange Case of Angelica,"$50,135",2,Dec 29,2010
rl845841921,Promised Lands,"$4,546",1,Feb 5,2010
rl1266386433,The Wild Child,"$65,051",2,Nov 7,2010
rl4150560257,Nénette,"$18,009",3,Dec 22,2010
rl3057878529,American Grindhouse,"$5,529",2,Jun 18,2010
rl2701493761,Metal Messiah,"$3,476",1,Sep 16,2010
rl3495396865,Hadewijch,"$5,006",2,Dec 24,2010
rl2957018625,The Afterlight,"$3,059",1,Sep 10,2010
rl1970112001,The Red Chapel,"$6,196",2,Dec 29,2010
rl1732806145,Carbon Nation,"$16,901",2,May 7,2010
rl3093857793,Phil Ochs: There But for Fortune,"$263,723",13,Jan 5,2010
rl947422721,"If I Want to Whistle, I Whistle","$12,135",1,Jan 5,2010
rl3245639169,To Die Is Hard,"$5,129",1,Dec 17,2010
rl3292956161,The Twilight Saga: Breaking Dawn - Part 1,"$281,287,133","4,066",Nov 18,2011
rl626624001,The Help,"$169,708,112","3,014",Aug 10,2011
rl1214940673,Puss in Boots,"$149,260,504","3,963",Oct 28,2011
rl3614344705,Sherlock Holmes: A Game of Shadows,"$186,848,418","3,703",Dec 16,2011
rl1365411329,Mission: Impossible - Ghost Protocol,"$209,397,903","3,555",Dec 16,2011
rl2624161281,Paranormal Activity 3,"$104,028,807","3,329",Oct 21,2011
rl3713959425,The Lion King,"$94,242,001","2,340",Sep 16,2011
rl1766032897,Alvin and the Chipmunks: Chipwrecked,"$133,110,742","3,734",Dec 16,2011
rl275613185,Real Steel,"$85,468,508","3,440",Oct 7,2011
rl779650561,Immortals,"$83,504,017","3,120",Nov 11,2011
rl3445982721,The Muppets,"$88,631,237","3,440",Nov 23,2011
rl1668777473,Tower Heist,"$78,046,570","3,370",Nov 4,2011
rl459638273,Moneyball,"$75,605,492","3,018",Sep 23,2011
rl810452481,Dolphin Tale,"$72,286,779","3,515",Sep 23,2011
rl2388297217,Jack and Jill,"$74,158,157","3,438",Nov 11,2011
rl2086045185,Happy Feet Two,"$64,006,466","3,611",Nov 18,2011
rl2825029121,Midnight in Paris,"$56,817,045","1,038",May 20,2011
rl1985119745,Footloose,"$51,802,742","3,555",Oct 14,2011
rl55870977,The Girl with the Dragon Tattoo,"$102,515,793","2,950",Dec 21,2011
rl2438497793,Hugo,"$73,864,507","2,608",Nov 23,2011
rl2671937025,Arthur Christmas,"$46,462,469","3,376",Nov 23,2011
rl963085825,New Year's Eve,"$54,544,638","3,505",Dec 9,2011
rl3832841729,The Adventures of Tintin,"$77,591,831","3,087",Dec 21,2011
rl794527233,The Ides of March,"$40,962,534","2,199",Oct 7,2011
rl340755969,The Descendants,"$82,584,160","2,038",Nov 16,2011
rl2638644737,We Bought a Zoo,"$75,624,550","3,170",Dec 23,2011
rl3882321409,In Time,"$37,520,095","3,127",Oct 28,2011
rl3277489665,J. Edgar,"$37,306,030","1,985",Nov 9,2011
rl880313857,War Horse,"$79,884,879","2,856",Dec 25,2011
rl1213629953,A Very Harold & Kumar Christmas,"$35,061,031","2,875",Nov 4,2011
rl2706277889,Drive,"$35,061,555","2,904",Sep 16,2011
rl239961601,Courageous,"$34,522,221","1,214",Sep 30,2011
rl2373027329,The Sitter,"$30,441,326","2,752",Dec 9,2011
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2011
rl374113793,The Darkest Hour,"$21,443,494","2,327",Dec 25,2011
rl2356839937,Young Adult,"$16,311,571",987,Dec 9,2011
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2011
rl3111683585,My Week with Marilyn,"$14,600,347",630,Nov 23,2011
rl2488763905,The Guard,"$5,360,274",203,Jul 29,2011
rl1667466753,Margin Call,"$5,354,039",199,Oct 21,2011
rl2453833217,The Artist,"$44,671,682","1,756",Nov 25,2011
rl1803060737,The Way,"$4,430,765",283,Oct 7,2011
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2011
rl3799287297,Tinker Tailor Soldier Spy,"$24,149,393",886,Dec 9,2011
rl2170455553,Like Crazy,"$3,395,391",162,Oct 28,2011
rl879658497,Sea Rex 3D: Journey to a Prehistoric World,"$6,096,582",14,May 28,2011
rl4084303361,The Skin I Live In,"$3,185,812",116,Oct 14,2011
rl693011969,Don 2,"$3,680,306",167,Dec 22,2011
rl560104961,Melancholia,"$3,030,848",145,Nov 11,2011
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2011
rl4218324481,Shame,"$3,909,002",95,Dec 2,2011
rl1735755265,Take Shelter,"$1,730,296",91,Sep 30,2011
rl692880897,A Dangerous Method,"$5,704,709",365,Nov 23,2011
rl863077889,Sholem Aleichem: Laughing in the Darkness,"$906,666",29,Jul 8,2011
rl1431930369,Higher Ground,"$841,733",81,Aug 26,2011
rl527140353,The Polar Express,"$711,168",25,Nov 25,2011
rl2674230785,Mozart's Sister,"$707,885",36,Aug 19,2011
rl1868006913,The Greatest Miracle,"$555,166",87,Oct 14,2011
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2011
rl846890497,The Women on the 6th Floor,"$719,823",17,Oct 7,2011
rl475956737,Le Havre,"$611,709",25,Oct 21,2011
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2011
rl1212712449,Carnage,"$2,547,047",494,Dec 16,2011
rl710575617,The Interrupters,"$282,448",10,Jul 29,2011
rl2472707585,The Mill and the Cross,"$312,187",17,Sep 14,2011
rl1179682305,Extremely Loud & Incredibly Close,"$31,847,881","2,630",Dec 25,2011
rl1212450305,Being Elmo: A Puppeteer's Journey,"$304,052",15,Oct 21,2011
rl1565885953,Gainsbourg: A Heroic Life,"$233,007",19,Aug 31,2011
rl1615955457,El Bulli: Cooking in Progress,"$237,181",10,Jul 27,2011
rl2473100801,Pina,"$3,524,826",84,Dec 23,2011
rl2303165953,Blackthorn,"$200,558",21,Oct 7,2011
rl2386789889,Amigo,"$184,705",10,Aug 19,2011
rl425952769,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby","$183,342",8,Sep 23,2011
rl2405926401,Nostalgia for the Light,"$163,962",6,Jan 13,2011
rl1733985793,The Iron Lady,"$30,017,992","1,244",Dec 30,2011
rl3461252609,Eames: The Architect & The Painter,"$153,088",12,Nov 11,2011
rl3881534977,Sigur Rós: Inni,"$123,482",7,Oct 28,2011
rl2205844993,Young Goethe in Love,"$162,138",9,Nov 4,2011
rl829916673,Tomboy,"$129,834",10,Nov 16,2011
rl1699186177,American: The Bill Hicks Story,"$92,234",11,Apr 8,2011
rl1330742785,Elite Squad 2: The Enemy Within,"$100,119",7,Nov 11,2011
rl2423752193,T-Rex: Back to the Cretaceous,"$53,354,743",38,Oct 23,2011
rl2255062529,Pariah,"$769,552",24,Dec 28,2011
rl2373486081,The Whale,"$81,881",5,Sep 9,2011
rl1516537345,My Reincarnation,"$92,822",5,Oct 28,2011
rl3242558977,Battleship Potemkin,"$51,198",5,Jan 14,2011
rl3060303361,Pianomania,"$49,852",6,May 27,2011
rl3898312193,In the Land of Blood and Honey,"$303,877",18,Dec 23,2011
rl1751746049,Over Your Cities Grass Will Grow,"$51,301",3,Aug 10,2011
rl2791343617,Magnificent Desolation: Walking on the Moon 3D,"$34,137,524",82,Sep 23,2011
rl207062529,Granito,"$43,942",5,Sep 14,2011
rl1531807233,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,"$86,202",5,Nov 25,2011
rl3662317057,The Conquest,"$74,474",8,Nov 11,2011
rl642614785,CornerStore,"$45,176",2,Aug 12,2011
rl4268000769,We Need to Talk About Kevin,"$1,738,692",80,Dec 9,2011
rl123635201,Summer,"$43,839",2,Jun 9,2011
rl1179878913,Film socialisme,"$42,925",3,Jun 3,2011
rl1029277185,Hell and Back Again,"$40,634",4,Oct 5,2011
rl2168620545,A Separation,"$7,099,055",282,Dec 30,2011
rl1885963777,The Outrage,"$44,745",7,Dec 2,2011
rl442271233,Khodorkovsky,"$39,522",2,Nov 30,2011
rl1700955649,Metropolis,"$27,362",16,Oct 7,2011
rl1061520897,The Autobiography of Nicolae Ceausescu,"$34,023",3,Sep 9,2011
rl946374145,Paul Goodman Changed My Life,"$35,671",2,Oct 19,2011
rl3797583361,Jane's Journey,"$27,253",3,Sep 16,2011
rl659129857,The Bride Wore Black,"$44,566",2,Nov 4,2011
rl2924643841,Four Adventures of Reinette and Mirabelle,"$22,039",1,Jul 20,2011
rl3126167041,Garbo: El espía,"$28,563",2,Nov 18,2011
rl1450608129,Tyrannosaur,"$22,321",5,Nov 18,2011
rl3797386753,Guy and Madeline on a Park Bench,"$35,556",5,Nov 5,2011
rl2003207681,Oka!,"$18,364",2,Oct 14,2011
rl441157121,The Look,"$19,988",2,Nov 4,2011
rl1011713537,Cook County,"$17,977",5,Dec 16,2011
rl2104395265,See What I'm Saying: The Deaf Entertainers Documentary,"$118,206",21,Mar 19,2011
rl3313206785,The Woman with the 5 Elephants,"$11,026",1,Jul 20,2011
rl4100883969,Shanghai Red,"$30,353",3,Feb 12,2011
rl577537537,Rid of Me,"$11,740",2,Nov 18,2011
rl1834976769,The Heir Apparent: Largo Winch,"$10,352",4,Nov 18,2011
rl1799390721,Addiction Incorporated,"$40,106",5,Dec 14,2011
rl3665266177,Terkel in Trouble,"$40,385",4,Oct 15,2011
rl1952810497,Monsieur Verdoux,"$64,636",2,Mar 14,2011
rl3563030017,Le Amiche,"$68,167",1,Jun 18,2011
rl1919190529,My Joy,"$6,298",1,Sep 30,2011
rl3361900033,Miss Minoes,"$10,189",4,Dec 23,2011
rl1818330625,London River,"$7,200",2,Dec 7,2011
rl3697444353,Mississippi Mermaid,"$33,216",1,Jul 10,2011
rl3379201537,Ranchero,"$24,036",2,Jul 8,2011
rl4083910145,Prince of the Himalayas,"$10,190",1,Dec 23,2011
rl2071627265,The Worst Movie Ever!,"$25,206",2,Aug 19,2011
rl3008464385,"El Sicario, Room 164","$6,123",1,Dec 28,2011
rl1432126977,King of Devil's Island,"$7,615",2,Nov 18,2011
rl3245639169,To Die Is Hard,"$5,129",1,Dec 17,2011
rl863012353,Small Change,"$38,296",2,Nov 24,2011
rl1231455745,Once Upon a Time in Anatolia,"$152,408",6,Jan 4,2011
rl2701493761,Metal Messiah,"$3,476",1,Sep 16,2011
rl1500349953,Redneck Carnage,$706,1,Oct 29,2011
rl3426977281,Abandoned,$832,1,Dec 30,2011
rl1346799105,Skyfall,"$304,360,277","3,526",Nov 9,2012
rl3276178945,The Twilight Saga: Breaking Dawn - Part 2,"$292,324,737","4,070",Nov 16,2012
rl910460417,Brave,"$237,283,207","4,164",Jun 22,2012
rl2321122817,The Hobbit: An Unexpected Journey,"$303,003,568","4,100",Dec 14,2012
rl242058753,Wreck-It Ralph,"$189,422,889","3,752",Nov 2,2012
rl3327690241,Ice Age: Continental Drift,"$161,321,843","3,886",Jul 13,2012
rl5801473,Hotel Transylvania,"$148,313,048","3,375",Sep 28,2012
rl1651869185,Taken 2,"$139,854,287","3,706",Oct 5,2012
rl3814622721,Lincoln,"$182,207,973","2,293",Nov 9,2012
rl1178764801,Argo,"$136,025,503","3,247",Oct 12,2012
rl1062372865,Flight,"$93,772,375","2,638",Nov 2,2012
rl2304214529,Rise of the Guardians,"$103,412,758","3,672",Nov 21,2012
rl2640217601,Life of Pi,"$124,987,023","2,946",Nov 21,2012
rl1952351745,Les Misérables,"$148,809,770","2,927",Dec 25,2012
rl3662644737,Django Unchained,"$162,805,434","3,012",Dec 25,2012
rl3059844609,Looper,"$66,486,205","2,993",Sep 28,2012
rl3949495809,Pitch Perfect,"$65,001,093","2,787",Sep 28,2012
rl4067001857,ParaNorman,"$56,003,051","3,455",Aug 17,2012
rl2640938497,Paranormal Activity 4,"$53,885,000","3,412",Oct 19,2012
rl375817729,The Odd Life of Timothy Green,"$51,854,875","2,717",Aug 15,2012
rl2591131137,Sinister,"$48,086,903","2,542",Oct 12,2012
rl2758182401,Jack Reacher,"$80,070,736","3,352",Dec 21,2012
rl39421441,Here Comes the Boom,"$45,290,318","3,014",Oct 12,2012
rl1785562625,Red Dawn,"$44,806,783","2,781",Nov 21,2012
rl2706605569,Finding Nemo,"$41,128,283","2,904",Sep 14,2012
rl4233201153,End of Watch,"$41,003,371","2,780",Sep 21,2012
rl1749190145,This Is 40,"$67,544,505","2,931",Dec 21,2012
rl2169669121,Frankenweenie,"$35,291,068","3,005",Oct 5,2012
rl2204730881,Parental Guidance,"$77,267,296","3,368",Dec 25,2012
rl1332839937,Silver Linings Playbook,"$132,092,958","2,809",Nov 16,2012
rl256542209,Cloud Atlas,"$27,108,272","2,023",Oct 26,2012
rl3879765505,Alex Cross,"$25,888,412","2,541",Oct 19,2012
rl3026552321,The Guilt Trip,"$37,134,215","2,431",Dec 19,2012
rl2036696577,"Monsters, Inc.","$34,043,006","2,618",Dec 19,2012
rl1751680513,The Perks of Being a Wallflower,"$17,742,948",745,Sep 21,2012
rl2422441473,The Master,"$16,377,274",864,Sep 14,2012
rl1565165057,Killing Them Softly,"$15,026,056","2,424",Nov 30,2012
rl946570753,Playing for Keeps,"$13,103,272","2,840",Dec 7,2012
rl793019905,Beasts of the Southern Wild,"$12,795,746",318,Jun 27,2012
rl742557185,Anna Karenina,"$12,816,367",422,Nov 16,2012
rl91719169,To the Arctic 3D,"$14,560,838",52,Apr 20,2012
rl207259137,The Intouchables,"$10,198,820",194,May 25,2012
rl3947595265,Cirque du Soleil: Worlds Away,"$12,512,862",840,Dec 21,2012
rl1262650881,Arbitrage,"$7,919,574",256,Sep 14,2012
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2012
rl2087093761,Chasing Mavericks,"$6,002,756","2,030",Oct 26,2012
rl2238809601,The Sessions,"$6,002,451",516,Oct 19,2012
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2012
rl2623112705,Hitchcock,"$6,008,677",561,Nov 23,2012
rl290620929,Flying Monsters 3D with David Attenborough,"$5,705,874",27,Oct 7,2012
rl1466729985,Robot & Frank,"$3,325,038",209,Aug 17,2012
rl846104065,Searching for Sugar Man,"$3,696,196",157,Jul 27,2012
rl1601537537,Talaash,"$2,871,956",172,Nov 30,2012
rl1399817729,Samsara,"$2,672,413",70,Aug 24,2012
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2012
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2012
rl3981215233,Fearless 2,"$2,519,190",166,Dec 21,2012
rl3713566209,Hyde Park on Hudson,"$6,376,145",246,Dec 7,2012
rl1447527937,Zero Dark Thirty,"$95,720,716","2,946",Dec 19,2012
rl4013983233,A Late Quartet,"$1,562,548",100,Nov 2,2012
rl778667521,The Other Son,"$1,285,918",53,Oct 26,2012
rl1146062337,Diana Vreeland: The Eye Has to Travel,"$1,017,579",27,Sep 21,2012
rl2623768065,Masquerade,"$922,921",15,Sep 21,2012
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2012
rl374048257,Chasing Ice,"$1,328,467",53,Nov 9,2012
rl1514636801,Bill W.,"$809,590",31,May 18,2012
rl275482113,The Polar Express,"$669,289",17,Nov 21,2012
rl3798763009,A Royal Affair,"$1,546,761",56,Nov 9,2012
rl460293633,Rust and Bone,"$2,062,027",168,Nov 23,2012
rl1146848769,The Impossible,"$19,019,882",886,Dec 21,2012
rl3763963393,Holy Motors,"$641,100",29,Oct 17,2012
rl3243476481,The Flat,"$471,842",27,Oct 19,2012
rl3897001473,"Bless Me, Ultima","$1,561,962",263,Feb 22,2012
rl2910356993,The Well Digger's Daughter,"$386,368",16,Jul 20,2012
rl762349057,Smashed,"$376,597",50,Oct 12,2012
rl2001700353,Detropia,"$390,024",24,Sep 7,2012
rl2574812673,A Werewolf Boy,"$342,922",20,Nov 30,2012
rl1799718401,Back to 1942,"$312,954",20,Nov 30,2012
rl4048127489,Burn,"$996,103",14,Jul 24,2012
rl3863512577,The Central Park Five,"$325,653",22,Nov 23,2012
rl4282615297,Amour,"$6,739,492",333,Dec 19,2012
rl812287489,Promised Land,"$7,597,898","1,676",Dec 28,2012
rl1581876737,Brooklyn Castle,"$219,407",13,Oct 19,2012
rl2219148801,Barbara,"$1,013,902",23,Dec 21,2012
rl1683523073,The House I Live In,"$210,752",12,Oct 5,2012
rl1450214913,Somewhere Between,"$210,975",6,Aug 24,2012
rl4101604865,The Waiting Room,"$244,951",8,Sep 26,2012
rl3697051137,Kumaré,"$132,160",9,Jun 20,2012
rl90867201,Puella Magi Madoka Magica the Movie Part 1: Beginnings,"$180,440",5,Oct 19,2012
rl1800177153,Not Fade Away,"$610,792",565,Dec 21,2012
rl2118288897,Any Day Now,"$201,395",19,Dec 14,2012
rl2440136193,Sister,"$154,659",14,Oct 5,2012
rl3226568193,Escape Fire: The Fight to Rescue American Healthcare,"$126,238",12,Oct 5,2012
rl2423752193,T-Rex: Back to the Cretaceous,"$53,354,743",38,Oct 23,2012
rl1131644417,Starlet,"$88,212",10,Nov 9,2012
rl3797124609,5 Broken Cameras,"$109,983",9,May 30,2012
rl1282704897,This Is Not a Film,"$77,016",5,Feb 29,2012
rl4284909057,On the Road,"$744,296",107,Dec 21,2012
rl2136638977,The Invisible War,"$71,968",19,Jun 22,2012
rl3058468353,Deadfall,"$66,351",17,Dec 7,2012
rl796296705,The Turin Horse,"$56,391",3,Feb 10,2012
rl3745809921,Beware of Mr. Baker,"$116,476",15,Nov 28,2012
rl3763570177,The Fitzgerald Family Christmas,"$50,292",21,Dec 7,2012
rl4066674177,Neighboring Sounds,"$60,255",3,Aug 24,2012
rl3715335681,Entre les Bras,"$47,439",6,Sep 14,2012
rl2739570177,The Comedy,"$41,113",4,Nov 9,2012
rl172197377,All Together,"$43,180",10,Oct 19,2012
rl1180141057,Gregory Crewdson: Brief Encounters,"$60,064",3,Nov 2,2012
rl878872065,Meet the Fokkens,"$30,810",1,Aug 8,2012
rl2205779457,Wagner & Me,"$37,745",4,Dec 7,2012
rl3915613697,Max and the Junkmen,"$35,387",2,Aug 10,2012
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2012
rl1498383873,"The Devil, Probably","$26,816",2,Jan 13,2012
rl3563488769,Orchestra of Exiles,"$34,577",5,Oct 26,2012
rl2322040321,North Sea Texas,"$28,307",3,Nov 2,2012
rl1549895169,The Long Day Closes,"$22,765",2,Mar 5,2012
rl2641921537,West of Memphis,"$310,154",40,Dec 25,2012
rl2791343617,Magnificent Desolation: Walking on the Moon 3D,"$34,137,524",82,Sep 23,2012
rl2271905281,Radio Unnameable,"$24,090",2,Sep 19,2012
rl1750763009,The Iran Job,"$23,115",2,Sep 28,2012
rl3547170305,The Revisionaries,"$22,664",5,Oct 5,2012
rl3008005633,The Color Wheel,"$19,001",3,May 18,2012
rl1651213825,Port of Shadows,"$27,389",2,Sep 14,2012
rl659129857,The Bride Wore Black,"$44,566",2,Nov 4,2012
rl1967359489,Alps,"$16,057",3,Jul 13,2012
rl3362293249,Planet of Snail,"$13,957",2,Jul 25,2012
rl3645867521,Django,"$25,916",10,Dec 21,2012
rl1565296129,The Day He Arrives,"$13,746",2,Apr 20,2012
rl3981149697,Citadel,"$13,377",7,Nov 9,2012
rl709395969,California Solo,"$15,433",2,Nov 30,2012
rl427460097,We Won't Grow Old Together,"$14,104",1,Jun 8,2012
rl3982460417,The Law in These Parts,"$13,683",1,Nov 16,2012
rl1180993025,My Worst Nightmare,"$21,952",4,Oct 19,2012
rl3009119745,In Another Country,"$25,079",6,Nov 9,2012
rl3664217601,"Now, Forager","$11,146",4,Oct 3,2012
rl3749217793,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,"$13,598",1,Oct 19,2012
rl1231717889,Putin's Kiss,"$10,082",1,Feb 17,2012
rl677611009,The Man in the White Suit,"$8,718",1,Nov 16,2012
rl2641004033,The Rabbi's Cat,"$23,392",6,Dec 7,2012
rl2421786113,Hitler's Children,"$28,663",3,Nov 16,2012
rl2221377025,Nothing But a Man,"$13,063",2,Nov 9,2012
rl2339735041,Tchoupitoulas,"$19,375",6,Dec 7,2012
rl392398337,The Man Who Shook the Hand of Vicente Fernandez,"$10,782",2,Dec 7,2012
rl2405926401,Nostalgia for the Light,"$163,962",6,Jan 13,2012
rl2071627265,The Worst Movie Ever!,"$25,206",2,Aug 19,2012
rl3530720769,Sushi: The Global Catch,"$5,757",1,Aug 3,2012
